user_id,R_Quartile,F_Quartile,M_Quartile
382708,5,2,3
382710,2,3,3
382712,2,1,1
382717,2,2,2
382720,5,5,5
382723,2,2,2
382731,5,1,1
382732,3,1,1
382740,5,5,5
382746,5,4,4
382748,3,2,3
382751,3,4,4
382763,2,2,2
382768,2,4,5
382769,4,5,4
382774,2,1,2
382775,2,2,2
382780,3,4,4
382789,5,5,5
382794,4,2,2
382795,4,3,3
382798,4,2,3
382800,2,1,1
382817,2,3,4
382818,2,3,4
382820,2,2,2
382821,3,1,1
382829,2,1,1
382833,2,2,1
382836,2,1,2
382850,2,1,2
382852,3,2,2
382855,2,5,5
382856,3,2,4
382867,2,2,1
382869,2,1,1
382870,2,2,2
382876,2,1,2
382885,4,3,4
382888,2,1,1
382902,5,4,4
382905,2,2,1
382906,2,1,1
382908,3,4,4
382910,3,5,4
382914,3,2,2
382924,2,2,2
382930,2,3,3
382931,5,5,3
382933,3,2,4
382935,2,3,3
382936,2,3,5
382939,2,1,2
382943,4,1,1
382944,4,5,5
382946,3,4,3
382950,2,1,1
382955,5,5,5
382962,3,4,5
382966,2,3,3
382971,4,3,4
382973,2,2,2
382979,2,3,1
382990,2,3,2
382991,3,2,2
383003,3,4,4
383007,2,1,2
383009,2,2,2
383011,3,3,3
383017,2,4,3
383022,3,3,4
383024,2,1,1
383025,3,1,2
383027,3,3,3
383032,5,5,5
383033,5,5,5
383035,2,3,4
383037,3,4,4
383048,3,4,3
383052,3,3,4
383054,2,2,3
383055,2,3,2
383058,4,4,5
383059,3,5,5
383062,3,1,1
383073,3,4,4
383080,2,1,1
383084,4,4,4
383086,2,3,2
383094,2,1,3
383095,2,2,2
383100,3,5,5
383105,2,2,2
383106,2,3,2
383107,2,1,2
383108,5,5,5
383109,2,2,3
383110,5,4,4
383114,2,1,1
383116,2,2,3
383118,2,4,3
383119,3,1,1
383122,2,2,1
383134,2,1,2
383147,2,2,2
383153,5,3,3
383155,3,1,2
383158,2,2,3
383160,4,1,1
383161,2,1,2
383162,4,2,3
383165,2,1,1
383168,2,2,1
383173,2,1,1
383180,3,5,4
383183,2,4,3
383188,2,5,5
383192,5,5,5
383193,4,2,4
383200,4,5,4
383202,2,4,3
383203,2,1,1
383213,2,2,1
383214,5,4,4
383216,5,4,3
383217,2,4,5
383218,2,3,3
383219,3,5,5
383221,3,3,4
383224,3,4,4
383235,2,1,1
383236,2,4,3
383240,2,4,5
383243,5,5,5
383257,2,5,3
383263,2,1,1
383264,2,1,1
383265,3,2,2
383278,3,2,3
383279,5,2,2
383280,2,1,1
383289,3,2,1
383310,2,1,3
383315,2,3,3
383317,3,2,3
383318,2,1,1
383322,2,2,2
383327,3,4,5
383330,3,5,5
383338,4,4,3
383340,2,1,1
383341,3,3,4
383344,5,4,4
383345,2,1,1
383346,2,1,1
383347,4,5,5
383351,4,4,4
383352,2,3,4
383354,2,2,2
383356,5,2,2
383357,3,4,4
383358,5,4,4
383360,4,5,4
383361,2,3,4
383362,3,3,4
383364,2,2,2
383367,4,3,2
383368,5,1,1
383372,2,3,3
383380,4,4,1
383381,2,2,1
383382,5,4,4
383389,4,5,5
383390,2,1,1
383395,2,4,3
383404,2,3,4
383405,2,2,1
383406,5,5,5
383414,3,5,5
383417,2,3,5
383421,2,1,1
383424,2,1,1
383426,3,5,5
383427,4,3,3
383434,2,4,4
383438,2,4,4
383443,2,4,4
383444,5,5,5
383445,2,2,1
383447,2,2,2
383452,5,3,3
383453,2,1,1
383454,2,1,1
383455,2,2,2
383456,4,3,3
383462,2,1,4
383473,2,1,1
383477,2,5,5
383487,2,5,5
383488,2,2,1
383489,2,3,4
383499,5,4,4
383503,2,4,4
383505,2,4,5
383509,3,1,1
383510,3,3,1
383517,3,3,4
383520,2,3,4
383521,4,4,5
383523,2,1,1
383525,2,4,4
383528,2,4,4
383530,2,1,1
383533,4,4,5
383538,2,1,1
383539,2,3,4
383542,2,1,1
383545,2,3,3
383549,2,1,1
383550,3,3,2
383554,2,2,2
383562,2,1,2
383566,2,2,2
383570,5,5,4
383572,3,2,1
383580,2,1,1
383585,3,5,5
383588,5,2,2
383589,2,1,2
383593,2,3,2
383596,3,3,1
383597,3,5,4
383601,2,1,3
383602,4,5,5
383609,5,2,2
383610,2,3,4
383614,3,5,5
383615,2,3,4
383616,2,2,1
383617,3,5,5
383618,4,4,5
383620,2,2,1
383622,2,1,1
383633,4,3,4
383637,2,4,4
383638,2,1,2
383643,4,2,1
383651,4,1,1
383652,2,1,1
383654,2,3,2
383665,2,2,2
383668,2,2,2
383674,5,3,4
383676,3,4,5
383677,2,2,3
383683,5,5,5
383690,2,1,1
383691,3,5,4
383692,2,2,2
383694,2,2,4
383696,4,3,3
383701,3,5,4
383709,2,2,2
383710,2,1,1
383711,2,2,2
383713,2,1,1
383716,2,3,2
383720,4,4,4
383721,2,2,2
383723,3,3,4
383729,3,4,4
383735,4,4,4
383736,2,2,2
383737,2,1,1
383748,3,4,3
383750,2,1,2
383753,2,1,3
383758,4,4,5
383759,2,3,2
383763,2,3,3
383765,4,3,3
383766,4,5,5
383767,2,4,4
383768,5,3,4
383770,3,4,4
383771,5,5,5
383772,4,5,5
383773,4,5,5
383775,2,2,2
383778,4,3,3
383780,2,1,1
383784,5,5,5
383787,2,3,3
383794,2,1,1
383800,2,2,1
383802,2,2,2
383804,2,1,1
383805,3,4,4
383808,3,3,4
383809,3,4,5
383812,3,1,2
383813,2,3,4
383824,2,1,1
383828,2,1,1
383829,5,5,5
383831,2,1,1
383835,3,3,3
383849,4,2,4
383850,5,5,5
383851,2,4,5
383853,2,3,4
383856,4,2,3
383863,3,5,5
383865,4,3,3
383868,2,2,3
383870,5,2,1
383871,5,5,5
383877,5,4,4
383882,2,3,2
383885,4,5,5
383887,4,3,3
383896,4,5,5
383897,2,4,4
383898,3,2,4
383900,2,3,5
383901,3,5,5
383904,2,1,1
383905,2,1,1
383907,5,3,3
383909,4,2,1
383911,2,1,1
383912,2,3,1
383915,5,5,5
383916,2,2,1
383921,2,4,4
383925,5,3,4
383926,4,3,3
383928,2,4,4
383934,5,5,4
383940,2,1,3
383942,4,4,4
383943,4,4,4
383945,2,5,5
383947,2,2,2
383955,5,2,2
383959,4,4,4
383962,2,2,2
383963,2,2,3
383966,2,1,1
383970,5,4,4
383971,2,1,2
383977,3,3,3
383996,3,2,2
383997,2,3,3
383998,2,2,1
384002,3,5,4
384005,3,5,5
384011,4,5,4
384020,2,1,2
384030,2,1,1
384038,5,2,3
384039,4,4,4
384041,2,2,1
384049,4,4,4
384052,5,1,2
384054,2,4,3
384056,4,1,1
384059,2,3,3
384061,2,1,1
384082,2,1,2
384083,2,2,3
384085,4,1,1
384093,3,2,2
384099,4,3,1
384101,5,5,5
384102,5,2,4
384104,3,3,3
384107,2,1,1
384115,4,5,5
384119,2,1,1
384133,2,2,3
384136,2,1,1
384140,4,1,2
384141,2,3,4
384148,2,1,1
384153,2,1,1
384155,2,2,3
384161,2,3,3
384175,2,4,4
384177,2,1,1
384178,2,3,2
384182,5,4,4
384183,2,3,4
384189,2,3,3
384193,3,5,5
384195,2,5,4
384200,4,4,4
384205,5,5,5
384211,2,1,2
384221,2,3,3
384222,3,4,3
384238,5,4,4
384241,2,1,2
384244,5,4,4
384245,2,1,3
384254,5,5,5
384259,2,1,2
384261,3,2,1
384269,3,3,2
384270,4,5,4
384273,2,1,1
384274,3,1,1
384275,2,3,3
384277,5,1,1
384284,5,4,4
384288,2,3,3
384302,2,2,1
384308,2,3,2
384314,5,3,4
384317,2,4,4
384319,3,5,5
384326,4,1,3
384330,2,3,3
384331,4,5,5
384332,2,1,2
384335,2,1,1
384337,3,2,3
384338,5,3,3
384343,2,1,1
384347,2,5,5
384352,2,4,5
384355,5,3,1
384387,4,3,3
384393,2,5,4
384396,4,4,4
384409,2,3,3
384410,5,5,5
384413,4,3,3
384425,3,2,2
384426,2,4,4
384427,5,5,5
384431,2,2,2
384439,2,5,3
384446,2,2,1
384449,2,2,1
384452,4,2,2
384455,5,5,4
384459,4,5,5
384461,3,4,3
384462,2,2,1
384464,3,5,5
384466,2,2,4
384468,2,1,1
384471,2,2,1
384474,2,5,5
384476,2,1,1
384478,2,4,2
384481,2,1,1
384484,2,2,1
384486,5,4,5
384487,2,2,2
384495,2,2,1
384496,2,1,1
384499,2,5,4
384501,2,2,2
384503,3,3,3
384507,2,1,1
384514,2,1,2
384519,2,2,3
384522,3,4,3
384523,4,3,2
384524,4,4,4
384527,2,1,2
384528,3,4,3
384529,2,2,1
384530,3,5,5
384531,2,1,1
384532,2,2,1
384535,2,4,3
384536,3,2,3
384551,4,4,4
384553,2,3,4
384554,2,4,3
384559,3,3,3
384567,2,1,2
384572,2,1,1
384573,2,2,3
384577,2,3,2
384584,3,1,2
384587,2,2,3
384590,5,5,4
384591,5,2,3
384595,4,5,5
384597,5,1,2
384598,3,5,5
384600,5,5,4
384604,3,5,5
384613,4,1,3
384614,2,2,2
384616,2,1,2
384621,4,3,4
384622,2,2,1
384625,5,4,3
384627,2,2,4
384633,5,5,5
384634,2,4,4
384637,2,2,1
384639,5,1,2
384641,3,3,2
384643,5,5,4
384645,2,1,1
384659,4,3,1
384665,3,2,2
384666,4,2,3
384667,2,4,3
384672,5,4,5
384673,3,5,5
384677,2,1,2
384680,2,1,1
384681,3,2,2
384682,2,5,4
384684,2,3,2
384686,5,2,3
384687,3,5,5
384693,3,4,3
384703,4,3,3
384705,2,1,1
384713,2,3,3
384722,3,2,3
384728,2,1,1
384733,3,2,2
384735,5,3,3
384738,2,1,1
384739,3,2,2
384747,2,1,2
384752,2,1,2
384755,2,4,4
384759,2,2,2
384769,2,1,3
384770,2,3,3
384772,2,1,1
384777,3,3,4
384780,5,5,4
384783,2,2,3
384784,2,2,2
384788,2,1,1
384794,2,1,1
384795,2,4,3
384796,2,1,2
384801,4,2,2
384805,2,1,1
384806,2,2,2
384807,5,5,5
384812,2,2,1
384813,4,2,2
384821,4,5,4
384826,3,3,3
384828,4,2,2
384846,4,5,5
384847,2,1,1
384850,2,4,1
384863,2,2,5
384865,4,5,5
384866,3,3,3
384871,2,1,1
384874,5,3,4
384880,5,4,5
384883,3,4,5
384886,3,4,4
384890,2,1,1
384895,4,1,2
384905,4,4,4
384908,4,5,5
384909,4,5,5
384910,3,5,5
384912,2,1,1
384913,2,3,5
384923,3,3,3
384927,3,2,1
384929,5,3,3
384932,2,4,4
384937,2,2,3
384943,3,3,4
384944,2,1,2
384945,2,2,1
384946,2,2,1
384947,2,1,1
384950,4,2,2
384955,5,5,5
384956,2,2,3
384957,2,2,1
384959,3,1,1
384962,2,1,1
384968,2,1,2
384969,2,1,1
384975,2,1,3
384979,5,1,2
384986,3,4,4
384988,2,3,4
384989,4,3,3
384992,4,1,1
384994,2,2,1
384999,2,1,3
385001,2,1,1
385003,2,3,2
385005,3,3,3
385007,5,2,2
385008,3,1,2
385011,2,2,2
385017,2,1,1
385027,2,3,3
385033,2,3,1
385034,2,1,4
385036,2,2,1
385037,2,3,1
385039,2,2,1
385042,5,1,1
385044,3,3,3
385046,2,3,3
385048,3,5,4
385050,3,2,2
385054,2,1,1
385055,4,5,5
385062,4,2,2
385065,2,1,1
385069,4,2,1
385071,2,3,4
385075,5,5,5
385076,2,1,1
385083,2,1,1
385086,2,3,3
385090,2,2,3
385091,2,4,4
385098,2,4,3
385100,4,4,3
385106,4,3,2
385113,2,4,2
385116,2,3,4
385118,3,4,3
385126,3,3,3
385130,2,3,3
385131,4,5,5
385132,2,1,1
385139,3,3,2
385140,3,4,5
385141,4,2,4
385142,2,1,2
385143,2,3,4
385145,2,4,3
385156,3,2,1
385159,3,2,1
385160,2,3,2
385166,5,3,4
385168,2,2,2
385170,2,2,1
385173,3,5,5
385176,5,4,5
385179,4,2,2
385183,5,4,3
385185,5,4,2
385188,2,1,1
385190,4,5,5
385192,2,3,2
385196,2,1,1
385202,5,5,5
385205,3,4,3
385210,3,5,5
385212,2,5,5
385219,3,2,2
385221,4,1,1
385222,4,4,4
385225,3,2,3
385230,3,4,4
385234,2,2,4
385236,5,4,5
385243,5,2,3
385245,2,1,1
385247,3,2,1
385250,3,2,1
385253,2,2,3
385256,2,4,4
385258,5,5,4
385260,3,5,5
385261,2,3,2
385263,2,3,2
385273,4,5,5
385275,4,3,1
385278,5,4,3
385283,2,2,2
385285,4,5,5
385291,3,4,3
385292,2,3,3
385295,3,1,1
385301,2,4,3
385304,4,3,3
385306,2,1,2
385307,2,1,2
385308,2,3,4
385310,3,2,3
385311,2,1,3
385316,4,5,3
385317,2,2,1
385319,3,5,4
385321,2,1,1
385326,4,1,2
385330,2,2,2
385334,2,2,2
385336,2,1,2
385346,5,1,1
385353,2,3,3
385354,2,1,2
385355,5,5,5
385361,5,3,4
385362,2,1,1
385363,2,1,1
385365,2,2,1
385366,2,1,2
385369,2,1,2
385375,5,3,3
385376,5,3,3
385377,5,2,3
385378,4,2,2
385380,2,2,2
385381,3,1,1
385393,2,2,2
385399,3,4,3
385401,2,1,1
385403,4,5,5
385404,3,2,3
385406,4,4,3
385407,2,2,2
385412,4,3,4
385418,4,3,3
385434,3,2,1
385437,4,5,5
385439,3,3,3
385440,2,1,1
385446,2,1,1
385449,5,4,5
385450,5,5,5
385455,5,5,3
385460,3,3,4
385461,2,2,1
385466,2,2,1
385475,2,1,2
385478,2,1,1
385487,2,1,1
385488,5,2,1
385490,2,1,1
385498,3,2,3
385499,3,3,3
385501,3,2,2
385502,3,3,2
385519,4,4,5
385521,2,1,1
385532,4,5,5
385533,5,4,4
385538,3,1,1
385541,5,1,1
385545,2,1,1
385546,4,1,1
385548,2,3,1
385553,2,1,3
385558,2,2,1
385559,2,2,2
385560,3,4,4
385566,2,3,3
385567,2,1,1
385568,2,3,3
385581,3,5,5
385587,2,1,1
385588,2,1,1
385591,2,1,2
385595,2,1,3
385597,4,3,3
385599,4,5,4
385601,4,2,2
385610,5,5,5
385611,3,3,4
385612,4,1,1
385617,3,1,2
385618,3,3,2
385622,5,3,1
385623,4,2,2
385628,2,1,2
385630,2,1,1
385631,3,1,2
385632,2,3,3
385633,2,1,1
385645,2,2,2
385647,4,5,5
385652,4,2,1
385658,3,5,4
385661,2,1,1
385665,2,4,2
385666,4,1,2
385667,4,2,1
385668,5,5,5
385676,3,2,2
385685,2,2,1
385693,3,3,3
385702,3,2,1
385703,2,2,2
385704,3,3,3
385706,5,2,3
385710,3,3,3
385714,5,3,3
385716,2,1,2
385717,2,1,2
385725,5,2,2
385728,2,1,1
385729,4,4,3
385730,2,2,2
385732,3,2,1
385733,3,5,4
385740,3,1,1
385745,3,1,2
385754,3,4,3
385759,3,1,2
385765,3,2,3
385767,3,2,3
385768,3,1,1
385769,5,2,2
385770,3,4,2
385776,4,5,5
385779,4,1,2
385781,5,4,5
385782,3,5,4
385785,3,2,2
385786,5,3,3
385787,3,5,5
385791,3,4,3
385794,4,2,1
385795,3,5,5
385796,3,2,2
385800,5,1,2
385803,3,5,5
385805,5,4,4
385806,3,1,1
385808,5,2,1
385810,3,4,5
385813,5,1,2
385816,4,1,1
385823,4,1,1
385824,5,4,4
385827,4,4,4
385828,3,1,2
385832,5,2,3
385833,3,1,1
385838,5,1,1
385839,3,3,3
385841,3,1,1
385842,5,1,4
385845,3,4,4
385846,3,1,1
385847,3,4,4
385849,5,3,3
385850,3,2,1
385851,3,1,3
385854,3,1,1
385857,3,4,4
385866,4,3,3
385867,3,2,3
385869,3,1,1
385876,3,4,3
385877,3,4,3
385879,3,3,2
385883,3,3,1
385885,2,1,1
385886,4,3,2
385887,3,2,2
385891,3,3,3
385899,3,5,4
385900,3,2,2
385901,4,5,4
385903,3,3,2
385906,3,1,2
385909,3,2,3
385912,5,5,5
385914,3,4,3
385916,3,3,2
385917,3,4,3
385920,3,2,4
385923,3,3,3
385926,3,1,2
385927,3,2,2
385931,3,1,2
385934,3,2,1
385937,3,1,3
385942,5,4,3
385946,3,1,1
385947,3,1,2
385952,3,1,1
385956,4,2,3
385957,4,3,1
385960,3,4,4
385961,5,5,4
385962,4,5,4
385964,3,1,1
385968,3,5,5
385983,3,1,1
385984,3,2,2
385985,3,2,1
385988,3,1,2
385993,4,2,2
385994,3,2,1
385997,4,4,5
385999,3,1,1
386001,3,2,1
386003,3,3,3
386005,4,4,4
386015,2,3,2
386020,4,3,3
386025,5,4,4
386026,3,1,1
386027,3,2,3
386029,3,3,3
386030,3,1,1
386040,5,3,2
386041,3,2,3
386050,3,1,2
386051,3,2,1
386053,5,2,5
386054,3,3,1
386055,5,5,5
386056,5,5,5
386057,3,2,3
386063,3,1,1
386066,3,3,3
386067,3,2,3
386068,3,1,1
386071,3,1,1
386072,3,2,2
386079,4,2,4
386080,3,1,1
386082,5,4,2
386090,3,4,2
386095,3,2,4
386100,4,3,2
386105,3,2,2
386106,3,3,4
386112,4,1,3
386114,3,2,3
386117,4,4,4
386124,4,5,5
386140,3,2,3
386142,3,2,2
386143,3,2,2
386145,3,1,1
386146,3,1,1
386150,5,3,3
386152,3,2,2
386153,4,3,2
386155,4,1,1
386156,3,2,1
386163,4,5,5
386164,4,5,5
386165,3,2,4
386168,5,3,3
386169,4,5,5
386183,3,3,3
386185,3,1,1
386190,4,1,1
386196,3,5,5
386198,3,2,1
386200,4,2,3
386207,3,5,5
386211,3,2,2
386213,5,4,5
386218,4,2,3
386220,4,4,4
386222,4,4,4
386241,3,1,1
386243,3,3,3
386244,3,1,1
386247,3,1,1
386248,4,5,5
386250,5,2,1
386251,3,4,3
386257,3,1,2
386265,5,3,3
386268,3,4,4
386270,3,1,2
386279,5,1,1
386281,3,2,1
386282,3,4,4
386284,4,5,5
386285,3,1,1
386304,3,2,2
386306,3,3,2
386307,3,1,1
386310,3,2,2
386317,3,3,3
386319,3,1,1
386320,3,1,3
386327,3,1,1
386329,3,2,2
386332,3,1,2
386334,3,4,3
386339,4,4,4
386341,3,1,3
386342,3,1,1
386344,3,5,5
386347,3,5,5
386352,5,4,3
386354,3,2,2
386356,3,5,4
386363,3,3,4
386364,3,1,1
386365,5,3,3
386367,3,3,4
386368,5,4,4
386373,3,1,1
386375,4,4,2
386376,5,5,5
386377,3,3,3
386379,4,3,2
386386,3,2,1
386389,3,2,2
386396,3,2,3
386403,3,3,2
386405,3,4,3
386406,3,4,3
386410,3,1,1
386413,3,3,4
386415,3,2,1
386419,3,4,3
386420,4,4,4
386423,5,4,4
386425,5,3,4
386426,4,4,4
386430,3,1,1
386433,3,2,2
386437,3,2,2
386438,3,4,5
386440,3,3,2
386451,3,1,3
386452,5,5,5
386453,3,1,1
386460,3,2,1
386461,4,5,5
386464,3,2,1
386465,5,3,4
386468,3,3,2
386474,3,2,1
386475,5,5,5
386481,4,4,4
386482,4,1,2
386485,3,1,1
386492,3,2,1
386494,3,1,1
386499,3,2,2
386500,3,2,3
386502,3,5,5
386503,3,5,4
386505,5,3,2
386507,3,2,2
386518,3,1,1
386522,3,3,3
386523,3,2,2
386525,3,4,4
386528,3,1,1
386534,3,5,5
386538,3,4,4
386542,4,2,2
386549,3,1,1
386550,3,2,1
386553,3,1,1
386555,3,3,3
386556,4,4,3
386557,3,5,5
386559,5,1,1
386566,5,5,5
386568,3,4,3
386575,5,5,5
386585,3,1,3
386586,3,1,3
386587,3,3,1
386588,3,1,2
386589,4,4,4
386592,3,2,2
386596,3,3,3
386600,3,1,1
386602,3,1,1
386604,4,4,5
386605,4,2,2
386607,3,2,2
386608,5,4,4
386609,3,3,3
386615,4,4,1
386627,3,1,1
386636,3,4,4
386638,4,1,2
386641,5,3,4
386648,3,2,1
386651,3,3,1
386663,3,3,4
386668,3,1,1
386672,3,1,1
386675,4,3,3
386678,3,2,3
386679,3,5,5
386681,5,4,5
386688,3,1,1
386689,5,2,1
386695,3,1,1
386698,5,5,4
386699,3,2,2
386702,3,5,5
386703,3,3,3
386706,3,2,2
386714,3,1,1
386721,4,5,5
386722,3,1,1
386723,3,1,1
386724,3,2,3
386731,5,5,5
386734,3,2,2
386735,4,3,3
386742,3,4,4
386744,3,2,1
386753,4,3,2
386760,3,1,2
386762,4,4,4
386766,4,5,5
386767,3,2,3
386769,3,1,1
386774,3,1,1
386776,3,3,3
386778,3,1,2
386780,3,1,1
386784,3,2,1
386786,3,1,2
386788,3,2,1
386790,3,5,4
386792,3,2,1
386794,3,2,1
386795,3,3,2
386798,4,2,4
386801,5,3,4
386803,3,3,1
386806,3,2,2
386813,5,3,5
386814,3,1,1
386820,3,2,2
386823,3,4,4
386826,3,2,2
386830,3,1,2
386832,3,3,2
386833,3,4,3
386836,3,3,3
386838,4,2,2
386840,5,4,3
386842,5,5,5
386844,4,2,4
386846,3,2,3
386847,4,4,4
386850,5,4,4
386856,4,4,4
386859,5,3,3
386865,3,1,2
386866,3,2,1
386867,5,2,2
386870,3,2,3
386872,3,2,2
386873,5,5,5
386874,5,4,3
386875,5,4,5
386880,4,4,5
386881,4,5,5
386883,3,1,1
386885,3,2,3
386890,4,4,3
386891,5,5,5
386892,5,4,3
386893,4,5,5
386896,3,2,2
386901,3,3,3
386903,3,5,5
386906,5,2,2
386907,4,1,2
386908,3,2,2
386909,3,1,2
386914,3,3,1
386917,3,3,4
386918,3,2,1
386919,3,2,1
386923,5,3,3
386924,5,5,5
386927,3,3,3
386928,3,3,3
386929,3,4,3
386931,3,1,2
386933,5,4,5
386934,3,4,3
386939,3,5,5
386943,3,2,1
386946,5,2,4
386954,3,2,3
386956,3,1,1
386965,5,3,2
386970,3,1,1
386974,5,5,5
386975,3,5,4
386976,3,1,1
386978,4,1,2
386985,4,1,1
386988,5,1,1
386996,3,2,1
387002,4,1,2
387011,3,2,1
387015,3,1,2
387020,3,1,1
387021,3,2,2
387025,3,3,3
387028,3,2,1
387033,3,2,2
387037,3,3,3
387042,3,4,2
387049,5,3,4
387069,3,3,4
387072,3,2,2
387083,5,1,1
387084,3,2,2
387085,3,4,2
387097,3,2,2
387100,3,1,2
387102,3,1,4
387111,3,1,1
387112,3,2,2
387113,3,1,1
387116,3,1,1
387119,5,2,1
387120,3,4,3
387127,3,1,1
387129,5,3,3
387138,3,3,3
387139,3,3,2
387147,3,1,1
387148,5,4,5
387149,3,2,3
387152,4,1,1
387155,3,2,1
387157,3,2,3
387167,5,3,4
387168,4,4,4
387172,3,1,1
387174,3,2,1
387176,3,2,2
387178,4,4,4
387179,3,5,5
387182,3,2,1
387189,3,1,2
387195,3,1,1
387196,3,2,3
387199,3,1,1
387200,3,2,1
387201,4,3,3
387206,5,1,1
387214,3,3,1
387216,5,2,2
387218,4,1,1
387219,3,2,1
387221,3,1,1
387229,3,3,4
387246,5,3,3
387266,3,2,2
387278,3,3,3
387284,3,2,2
387287,3,2,2
387289,3,4,4
387290,3,1,2
387291,3,5,5
387292,3,2,3
387299,3,1,1
387300,5,3,4
387304,4,1,2
387305,4,4,5
387306,4,1,1
387313,3,1,1
387327,4,4,4
387330,4,2,3
387333,4,4,3
387334,3,2,3
387335,5,1,2
387337,3,1,1
387343,3,1,1
387349,3,1,1
387352,3,5,5
387354,4,2,2
387356,3,2,2
387357,4,3,2
387358,3,1,1
387363,5,2,3
387365,5,5,4
387371,4,3,3
387378,3,2,3
387391,3,2,2
387392,4,1,1
387396,4,5,5
387399,3,1,1
387405,3,3,2
387419,3,3,2
387435,3,1,2
387443,4,1,1
387447,5,3,2
387450,4,1,2
387453,4,3,3
387454,3,3,3
387456,3,5,4
387460,4,1,1
387463,3,4,3
387468,4,1,1
387471,5,4,5
387474,5,2,2
387488,5,4,4
387489,3,4,3
387491,3,4,3
387492,4,1,2
387493,3,1,1
387494,4,3,3
387496,3,1,2
387498,3,1,2
387513,5,1,2
387520,3,2,3
387523,3,2,2
387525,3,1,1
387535,3,2,2
387542,3,1,1
387549,4,1,2
387554,3,3,2
387557,4,2,4
387565,3,2,3
387570,3,4,3
387576,3,1,2
387577,5,4,4
387582,4,3,3
387589,4,4,4
387591,3,3,1
387597,5,2,3
387600,3,4,4
387604,3,2,1
387609,4,2,2
387611,3,2,3
387614,3,3,4
387617,3,5,4
387621,4,5,5
387625,5,5,5
387626,3,1,1
387630,3,2,3
387631,3,2,1
387635,3,1,1
387638,3,4,4
387643,3,2,2
387647,3,4,3
387648,3,1,1
387651,3,2,4
387656,4,3,4
387657,3,1,3
387658,3,5,5
387661,4,4,4
387665,3,4,5
387672,3,1,1
387678,5,4,4
387689,3,3,2
387690,3,2,4
387696,3,4,3
387702,5,2,3
387711,3,3,3
387712,3,3,3
387713,5,5,5
387716,3,1,1
387726,3,3,2
387729,5,1,3
387730,3,1,1
387732,3,3,3
387736,4,5,4
387737,3,1,1
387738,3,1,1
387740,3,1,3
387745,5,4,5
387746,4,5,5
387747,3,1,1
387750,3,2,3
387754,3,1,1
387758,4,3,3
387762,4,4,4
387771,4,2,2
387772,4,1,1
387778,4,2,2
387786,3,4,3
387791,4,3,1
387792,3,1,2
387802,3,2,2
387807,4,5,4
387821,3,3,3
387824,3,2,2
387833,4,5,5
387835,3,4,5
387836,3,1,3
387838,3,1,2
387845,3,3,4
387861,3,2,2
387864,3,2,2
387865,3,1,2
387879,3,5,5
387880,5,5,4
387882,3,2,1
387883,3,3,4
387884,3,4,4
387892,5,2,4
387895,3,1,1
387900,3,2,3
387905,5,5,5
387908,3,3,3
387911,4,2,2
387914,3,1,1
387918,3,2,3
387923,3,3,2
387928,5,5,5
387931,3,1,1
387933,4,5,5
387940,3,2,1
387944,3,2,1
387946,5,2,3
387961,3,1,2
387963,3,1,1
387969,5,3,1
387971,3,1,1
387974,3,1,1
387983,4,2,1
388002,3,4,4
388005,3,1,1
388012,3,4,4
388013,3,5,4
388017,3,2,4
388019,3,1,1
388022,3,2,2
388025,4,2,1
388030,3,4,5
388034,3,2,1
388036,3,2,2
388038,3,4,3
388043,4,4,3
388048,3,5,4
388049,3,1,3
388051,3,2,1
388053,5,1,2
388060,4,4,4
388064,5,3,3
388067,3,2,1
388070,3,2,3
388072,4,4,5
388073,5,3,2
388076,3,2,2
388078,3,1,1
388085,3,2,2
388088,4,3,5
388096,3,3,4
388099,3,4,4
388100,5,5,5
388103,4,2,3
388111,4,3,3
388114,3,2,1
388115,3,1,1
388117,3,5,5
388118,3,2,1
388121,3,1,1
388122,3,5,4
388123,3,2,2
388131,4,4,3
388134,5,5,5
388138,3,3,2
388139,3,4,4
388142,3,1,1
388147,3,1,1
388148,3,2,2
388149,3,5,5
388150,4,5,5
388152,3,2,3
388154,3,1,2
388155,3,2,2
388157,3,2,3
388159,3,2,3
388160,3,2,2
388161,3,1,1
388164,4,5,5
388171,4,4,4
388176,3,4,5
388179,3,2,2
388180,3,1,2
388181,3,1,1
388183,3,1,1
388189,4,3,2
388190,3,1,3
388192,5,5,5
388197,5,5,5
388198,3,2,1
388199,5,1,3
388201,4,4,4
388202,3,4,4
388203,3,1,2
388206,5,3,4
388208,3,1,1
388212,3,3,2
388213,4,5,5
388216,5,2,2
388217,5,5,5
388219,5,5,5
388221,3,1,1
388231,3,2,2
388238,3,1,2
388241,3,3,4
388249,3,2,1
388250,4,2,4
388252,3,1,2
388255,3,1,1
388256,4,2,3
388258,3,1,1
388259,5,2,2
388262,3,3,2
388267,5,2,4
388269,4,4,4
388278,3,1,1
388279,3,2,1
388282,3,2,1
388289,3,1,1
388290,3,1,1
388296,3,2,1
388300,5,5,5
388306,3,2,3
388309,3,2,2
388318,3,3,4
388323,3,1,4
388327,5,4,4
388330,3,1,1
388334,3,4,3
388340,3,2,2
388345,4,1,1
388347,5,5,5
388351,4,3,5
388355,3,3,3
388362,5,5,5
388377,3,1,3
388380,3,1,3
388382,5,5,5
388390,4,5,5
388402,3,2,3
388404,3,3,3
388407,3,4,3
388409,3,4,1
388413,4,5,4
