user_id,Amount,Frequency,Recency,R_Quartile,F_Quartile,M_Quartile,RFMClass
387614,1335.4,7,778,3,3,4,334
387617,2285.2,18,727,3,5,4,354
387621,3271.7,33,693,4,5,5,455
387625,4696.1,21,541,5,5,5,555
387626,459.7,3,789,3,1,1,311
387630,830.6,5,777,3,2,3,323
387631,403.7,4,786,3,2,1,321
387635,411.6,3,788,3,1,1,311
387638,2571.7,15,749,3,4,4,344
387643,582.9,4,786,3,2,2,322
387647,1047.4,13,783,3,4,3,343
387648,446,3,785,3,1,1,311
387651,1653.6,4,755,3,2,4,324
387656,1514.7,8,713,4,3,4,434
387657,1197.3,3,781,3,1,3,313
387658,3428.8,20,755,3,5,5,355
387661,2197.6,13,627,4,4,4,444
387665,2629.5,9,744,3,4,5,345
387672,286.8,3,785,3,1,1,311
387678,1763.3,12,558,5,4,4,544
387689,683.7,6,785,3,3,2,332
387690,1360,4,788,3,2,4,324
387696,1020.7,9,784,3,4,3,343
387702,1076.7,5,519,5,2,3,523
387711,797.6,6,784,3,3,3,333
387712,1261.7,7,784,3,3,3,333
387713,3298,20,284,5,5,5,555
387716,413.9,3,784,3,1,1,311
387726,723.9,7,756,3,3,2,332
387729,839.7,3,123,5,1,3,513
387730,366.7,3,784,3,1,1,311
387732,1113,8,782,3,3,3,333
387736,2087,16,636,4,5,4,454
387737,314,3,784,3,1,1,311
387738,264.8,3,784,3,1,1,311
387740,857.9,3,784,3,1,3,313
387745,2773,11,441,5,4,5,545
387746,6571.6,44,699,4,5,5,455
387747,120,3,784,3,1,1,311
387750,1255,4,784,3,2,3,323
387754,368.4,3,784,3,1,1,311
387758,1170.3,8,705,4,3,3,433
387762,2330.2,12,699,4,4,4,444
387771,625.8,5,713,4,2,2,422
387772,457.8,3,667,4,1,1,411
387778,693.9,4,693,4,2,2,422
387786,1087.1,9,759,3,4,3,343
387791,334,6,636,4,3,1,431
387792,703.7,3,783,3,1,2,312
387802,526.9,4,783,3,2,2,322
387807,2206,18,588,4,5,4,454
387821,819.9,6,783,3,3,3,333
387824,775,4,783,3,2,2,322
387833,3785,31,705,4,5,5,455
387835,2712.7,11,780,3,4,5,345
387836,1086.99,3,783,3,1,3,313
387838,521.9,3,778,3,1,2,312
387845,2042.4,7,782,3,3,4,334
387861,739.7,5,727,3,2,2,322
387864,634.9,4,776,3,2,2,322
387865,524,3,782,3,1,2,312
387879,11747.6,47,778,3,5,5,355
387880,2215.8,17,480,5,5,4,554
387882,279.6,4,781,3,2,1,321
387883,1563.4,7,782,3,3,4,334
387884,1446.9,10,779,3,4,4,344
387892,1528.7,5,104,5,2,4,524
387895,201.7,3,781,3,1,1,311
387900,964.5,5,778,3,2,3,323
387905,4110.2,34,392,5,5,5,555
387908,1184.6,6,736,3,3,3,333
387911,495,5,715,4,2,2,422
387914,390.8,3,778,3,1,1,311
387918,834.3,5,739,3,2,3,323
387923,662.7,6,777,3,3,2,332
387928,10189,49,193,5,5,5,555
387931,275.5,3,778,3,1,1,311
387933,5412.9,21,718,4,5,5,455
387940,446.9,4,778,3,2,1,321
387944,380.6,4,781,3,2,1,321
387946,964.6,4,527,5,2,3,523
387961,773.76,3,781,3,1,2,312
387963,290.9,3,780,3,1,1,311
387969,426.7,6,454,5,3,1,531
387971,170.7,3,780,3,1,1,311
387974,280.8,3,780,3,1,1,311
387983,288.7,4,721,4,2,1,421
388002,1548.2,11,728,3,4,4,344
388005,477,3,780,3,1,1,311
388012,1962.4,11,770,3,4,4,344
388013,2245.2,19,778,3,5,4,354
388017,1872.7,5,778,3,2,4,324
388019,330,3,780,3,1,1,311
388022,730,4,778,3,2,2,322
388025,243,4,720,4,2,1,421
388030,2778.1,15,736,3,4,5,345
388034,438.8,4,778,3,2,1,321
388036,567.6,4,731,3,2,2,322
388038,954.4,14,779,3,4,3,343
388043,1252.9,11,632,4,4,3,443
388048,2329,25,773,3,5,4,354
388049,825,3,780,3,1,3,313
388051,92.7,4,783,3,2,1,321
388053,770.7,3,540,5,1,2,512
388060,1972.5,13,717,4,4,4,444
388064,1180.8,7,354,5,3,3,533
388067,256,4,779,3,2,1,321
388070,1120.9,5,778,3,2,3,323
388072,3455.8,14,710,4,4,5,445
388073,542.7,7,539,5,3,2,532
388076,676.7,4,736,3,2,2,322
388078,207,3,779,3,1,1,311
388085,553.9,5,778,3,2,2,322
388088,3527.7,7,672,4,3,5,435
388096,1510.8,7,779,3,3,4,334
388099,2194.4,14,778,3,4,4,344
388100,11306.7,46,159,5,5,5,555
388103,899.5,5,667,4,2,3,423
388111,912.7,6,633,4,3,3,433
388114,337.9,4,779,3,2,1,321
388115,387.9,3,779,3,1,1,311
388117,3949.8,24,773,3,5,5,355
388118,240,4,778,3,2,1,321
388121,334.7,3,779,3,1,1,311
388122,2522.7,17,775,3,5,4,354
388123,738.8,5,779,3,2,2,322
388131,1024.2,9,690,4,4,3,443
388134,8346.8,43,279,5,5,5,555
388138,740,6,778,3,3,2,332
388139,1612.7,13,765,3,4,4,344
388142,239,3,778,3,1,1,311
388147,122.2,3,779,3,1,1,311
388148,589,4,779,3,2,2,322
388149,10223,29,770,3,5,5,355
388150,5856.7,42,688,4,5,5,455
388152,1049.8,4,779,3,2,3,323
388154,490.8,3,779,3,1,2,312
388155,730.6,5,778,3,2,2,322
388157,1168,4,778,3,2,3,323
388159,809.6,4,752,3,2,3,323
388160,582.6,4,779,3,2,2,322
388161,275.9,3,779,3,1,1,311
388164,4034.2,20,692,4,5,5,455
388171,1585.8,11,715,4,4,4,444
388176,3036.9,13,765,3,4,5,345
388179,500.4,4,778,3,2,2,322
388180,569.9,3,778,3,1,2,312
388181,300.8,3,778,3,1,1,311
388183,306.7,3,778,3,1,1,311
388189,624.7,6,622,4,3,2,432
388190,897,3,778,3,1,3,313
388192,3569.8,34,317,5,5,5,555
388197,4999.6,24,267,5,5,5,555
388198,51.6,4,778,3,2,1,321
388199,1137,3,122,5,1,3,513
388201,1885.9,9,637,4,4,4,444
388202,1511.3,15,770,3,4,4,344
388203,544.6,3,778,3,1,2,312
388206,1927.7,7,175,5,3,4,534
388208,359.9,3,778,3,1,1,311
388212,756.6,6,753,3,3,2,332
388213,7300,24,601,4,5,5,455
388216,668.8,5,506,5,2,2,522
388217,3102.3,24,152,5,5,5,555
388219,3137.1,16,443,5,5,5,555
388221,224.7,3,778,3,1,1,311
388231,584.8,4,778,3,2,2,322
388238,719.7,3,778,3,1,2,312
388241,1426.9,8,783,3,3,4,334
388249,404.7,4,778,3,2,1,321
388250,2230.5,5,643,4,2,4,424
388252,719.7,3,763,3,1,2,312
388255,461,3,778,3,1,1,311
388256,857.6,4,647,4,2,3,423
388258,373.9,3,778,3,1,1,311
388259,592.9,5,366,5,2,2,522
388262,544.8,6,777,3,3,2,332
388267,2296.9,5,138,5,2,4,524
388269,1901.8,9,626,4,4,4,444
388278,446,3,774,3,1,1,311
388279,193.6,4,777,3,2,1,321
388282,325.5,5,777,3,2,1,321
388289,120,3,777,3,1,1,311
388290,355.9,3,777,3,1,1,311
388296,276.9,4,777,3,2,1,321
388300,3153,18,341,5,5,5,555
388306,817,5,777,3,2,3,323
388309,580.8,5,777,3,2,2,322
388318,2270,6,746,3,3,4,334
388323,1805.7,3,777,3,1,4,314
388327,1764.8,12,212,5,4,4,544
388330,384,3,775,3,1,1,311
388334,1079.38,10,776,3,4,3,343
388340,593.7,5,722,3,2,2,322
388345,441.9,3,706,4,1,1,411
388347,4441.6,18,413,5,5,5,555
388351,2818.5,6,629,4,3,5,435
388355,1043.3,7,756,3,3,3,333
388362,4451,32,104,5,5,5,555
388377,928.7,3,776,3,1,3,313
388380,1265.8,3,776,3,1,3,313
388382,10734.3,41,331,5,5,5,555
388390,2926.8,22,712,4,5,5,455
388402,848,4,775,3,2,3,323
388404,1092.5,8,774,3,3,3,333
388407,1316.9,9,739,3,4,3,343
388409,412,9,767,3,4,1,341
388413,2311.5,23,714,4,5,4,454
388416,1488.5,6,633,4,3,4,434
388417,735.5,5,747,3,2,2,322
388425,692.5,13,715,4,4,2,442
388428,118,3,775,3,1,1,311
388430,2769,15,775,3,4,5,345
388434,365.4,6,336,5,3,1,531
388436,1512,6,389,5,3,4,534
388439,185.8,3,544,5,1,1,511
388444,589.5,7,691,4,3,2,432
388449,730,3,774,3,1,2,312
388452,1436.2,9,774,3,4,4,344
388458,4020.3,30,225,5,5,5,555
388459,9149.4,22,350,5,5,5,555
388461,740.6,4,774,3,2,2,322
388463,757.8,4,774,3,2,2,322
388465,1634,12,774,3,4,4,344
388466,745.6,9,681,4,4,2,442
388467,670.9,6,520,5,3,2,532
388472,821.5,7,752,3,3,3,333
388474,1083.5,13,493,5,4,3,543
388475,1554.6,17,722,3,5,4,354
388479,812.9,6,768,3,3,3,333
388488,1926.5,17,717,4,5,4,454
388490,2933.3,14,270,5,4,5,545
388491,1602.6,13,748,3,4,4,344
388492,160,4,774,3,2,1,321
388503,859.8,6,774,3,3,3,333
388505,894,6,774,3,3,3,333
388507,637.8,3,774,3,1,2,312
388508,638,6,773,3,3,2,332
388514,439.6,6,785,3,3,1,331
388515,891,4,773,3,2,3,323
388524,1740,5,773,3,2,4,324
388527,628,3,773,3,1,2,312
388535,12608.9,42,191,5,5,5,555
388538,1574.7,8,191,5,3,4,534
388539,5157.6,19,184,5,5,5,555
388540,1460,6,611,4,3,4,434
388545,730.8,6,664,4,3,2,432
388546,728.4,8,634,4,3,2,432
388547,697,9,664,4,4,2,442
388548,8128.6,21,284,5,5,5,555
388549,1384,4,702,4,2,4,424
388552,958.6,5,725,3,2,3,323
388555,2713.6,8,773,3,3,5,335
388557,407.56,4,773,3,2,1,321
388566,704.5,3,773,3,1,2,312
388570,118,3,773,3,1,1,311
388574,5002.2,29,770,3,5,5,355
388579,619.8,7,757,3,3,2,332
388581,4637.2,28,769,3,5,5,355
388584,1476,10,725,3,4,4,344
388585,285.7,3,772,3,1,1,311
388587,374.8,3,772,3,1,1,311
388591,719.7,3,681,4,1,2,412
388594,769,6,700,4,3,2,432
388595,1184,6,728,3,3,3,333
388602,1199.6,4,772,3,2,3,323
388612,115.8,3,464,5,1,1,511
388614,845.1,6,772,3,3,3,333
388615,618.8,3,772,3,1,2,312
388618,636,4,746,3,2,2,322
388627,478.8,3,772,3,1,2,312
388628,241,3,763,3,1,1,311
388635,878,10,108,5,4,3,543
388643,724,4,601,4,2,2,422
388644,4101.2,17,699,4,5,5,455
388646,113.9,3,772,3,1,1,311
388650,2490,7,538,5,3,4,534
388653,162.9,3,727,3,1,1,311
388656,1319.7,6,240,5,3,3,533
388665,913.1,7,771,3,3,3,333
388667,892.9,3,769,3,1,3,313
388672,118,3,768,3,1,1,311
388677,4585,30,758,3,5,5,355
388681,1404.7,14,696,4,4,4,444
388683,1129.7,11,698,4,4,3,443
388684,1109.2,10,728,3,4,3,343
388695,321.8,3,766,3,1,1,311
388696,504,3,770,3,1,2,312
388697,388.7,4,771,3,2,1,321
388698,2003.5,15,205,5,4,4,544
388699,752.6,7,766,3,3,2,332
388701,7058.8,38,671,4,5,5,455
388708,1628.4,10,741,3,4,4,344
388709,160,4,770,3,2,1,321
388711,534,4,769,3,2,2,322
388714,681.8,4,770,3,2,2,322
388716,220,3,770,3,1,1,311
388717,1079.2,8,713,4,3,3,433
388720,609.7,3,758,3,1,2,312
388725,837.03,7,531,5,3,3,533
388727,337,3,772,3,1,1,311
388731,800,3,706,4,1,3,413
388733,589.9,4,632,4,2,2,422
388742,365.6,4,774,3,2,1,321
388749,249.03,4,770,3,2,1,321
388751,594.6,4,765,3,2,2,322
388757,2524.9,12,609,4,4,4,444
388764,594.8,4,764,3,2,2,322
388768,589.7,3,769,3,1,2,312
388772,247.8,3,769,3,1,1,311
388773,380.8,4,707,4,2,1,421
388776,279.6,4,769,3,2,1,321
388777,769.2,7,758,3,3,2,332
388779,1237.9,4,770,3,2,3,323
388783,1342.9,5,770,3,2,4,324
388784,4075.45,13,673,4,4,5,445
388793,678.8,3,769,3,1,2,312
388795,567.7,3,769,3,1,2,312
388796,459.9,3,769,3,1,1,311
388799,971.6,8,762,3,3,3,333
388807,471.4,6,691,4,3,1,431
388809,5084.9,13,221,5,4,5,545
388812,1158.1,9,769,3,4,3,343
388815,647.3,6,495,5,3,2,532
388819,549.7,3,769,3,1,2,312
388823,749.8,5,573,5,2,2,522
388828,871.9,5,776,3,2,3,323
388830,2365.6,11,714,4,4,4,444
388836,182.7,3,769,3,1,1,311
388844,839.7,3,769,3,1,3,313
388850,335.7,3,769,3,1,1,311
388854,8569.3,38,543,5,5,5,555
388855,223.7,3,760,3,1,1,311
388867,1585.6,13,744,3,4,4,344
388868,228.8,3,694,4,1,1,411
388870,478.8,3,768,3,1,2,312
388872,3820.4,25,702,4,5,5,455
388885,311.7,3,768,3,1,1,311
388886,313,3,727,3,1,1,311
388890,897.8,4,768,3,2,3,323
388909,336,3,768,3,1,1,311
388910,4075.4,19,693,4,5,5,455
388917,1784.3,7,235,5,3,4,534
388921,235.9,4,767,3,2,1,321
388922,1214.9,3,767,3,1,3,313
388923,2186,24,690,4,5,4,454
388925,1123.5,5,133,5,2,3,523
388929,933.8,5,632,4,2,3,423
388930,600.9,4,618,4,2,2,422
388932,1582.9,7,717,4,3,4,434
388938,1744.2,13,726,3,4,4,344
388939,958.9,4,515,5,2,3,523
388940,1373.8,4,767,3,2,4,324
388941,1044,7,767,3,3,3,333
388948,3096.2,10,661,4,4,5,445
388953,536,3,765,3,1,2,312
388956,343.7,3,767,3,1,1,311
388957,653.9,5,739,3,2,2,322
388958,268,3,755,3,1,1,311
388960,1164.5,7,758,3,3,3,333
388962,996,5,762,3,2,3,323
388965,767,5,767,3,2,2,322
388970,1785.1,11,633,4,4,4,444
388972,2248.39,14,455,5,4,4,544
388974,1908.9,7,603,4,3,4,434
388975,2028.4,19,632,4,5,4,454
388983,929.6,4,766,3,2,3,323
388984,1159.5,11,751,3,4,3,343
388995,1193,4,766,3,2,3,323
388998,4809.1,28,716,4,5,5,455
389000,531,11,744,3,4,2,342
389002,209.7,3,766,3,1,1,311
389011,209.7,3,744,3,1,1,311
389015,726.6,4,767,3,2,2,322
389022,542.8,3,750,3,1,2,312
389029,415.5,4,766,3,2,1,321
389031,228.8,3,765,3,1,1,311
389032,1904.3,14,632,4,4,4,444
389034,1883.2,22,419,5,5,4,554
389036,2737.9,7,563,5,3,5,535
389047,1315,5,728,3,2,3,323
389050,474.7,4,670,4,2,1,421
389057,3389.6,26,207,5,5,5,555
389078,972,7,219,5,3,3,533
389080,1660.1,13,671,4,4,4,444
389087,673.6,4,743,3,2,2,322
389090,3872.9,27,389,5,5,5,555
389091,1175.7,14,695,4,4,3,443
389093,1202.8,5,673,4,2,3,423
389095,1643.7,6,761,3,3,4,334
389098,437,3,727,3,1,1,311
389099,1019,7,761,3,3,3,333
389102,2609.4,8,727,3,3,4,334
389103,1262.9,7,620,4,3,3,433
389105,376.7,5,705,4,2,1,421
389106,544,5,694,4,2,2,422
389110,402,4,764,3,2,1,321
389115,788,4,764,3,2,2,322
389117,363.6,4,731,3,2,1,321
389119,468.8,3,764,3,1,1,311
389123,559.8,6,764,3,3,2,332
389124,544,5,764,3,2,2,322
389130,1903,11,684,4,4,4,444
389131,511.6,7,764,3,3,2,332
389136,348.7,4,764,3,2,1,321
389139,1485,4,763,3,2,4,324
389142,475,3,759,3,1,1,311
389145,3523.8,22,733,3,5,5,355
389149,165,3,763,3,1,1,311
389154,863.8,5,763,3,2,3,323
389157,2837.3,15,763,3,4,5,345
389158,553.9,3,763,3,1,2,312
389160,269.7,3,763,3,1,1,311
389162,809.8,6,763,3,3,3,333
389163,2400.5,15,632,4,4,4,444
389166,5683.9,22,690,4,5,5,455
389177,7414.6,49,277,5,5,5,555
389180,598.8,5,763,3,2,2,322
389191,716.7,5,574,5,2,2,522
389193,719.7,3,759,3,1,2,312
389194,1526.2,9,373,5,4,4,544
389201,685.9,3,763,3,1,2,312
389207,3165,10,758,3,4,5,345
389209,278.6,4,715,4,2,1,421
389225,3152.3,22,638,4,5,5,455
389227,307.8,4,763,3,2,1,321
389228,1540.9,6,741,3,3,4,334
389231,1007,5,632,4,2,3,423
389234,975,3,762,3,1,3,313
389244,834.9,6,590,4,3,3,433
389246,1006.9,4,431,5,2,3,523
389247,550.3,7,688,4,3,2,432
389250,1019.6,4,753,3,2,3,323
389262,1012.3,11,742,3,4,3,343
389263,3959,10,752,3,4,5,345
389264,440.9,3,733,3,1,1,311
389269,686.3,7,580,4,3,2,432
389270,1304.7,10,330,5,4,3,543
389271,683.9,3,759,3,1,2,312
389277,697,4,762,3,2,2,322
389280,3910,21,632,4,5,5,455
389288,445.4,4,653,4,2,1,421
389291,156,4,761,3,2,1,321
389293,1082.8,7,470,5,3,3,533
389299,344.7,6,761,3,3,1,331
389306,1613.2,13,636,4,4,4,444
389313,379.7,3,761,3,1,1,311
389314,961,23,187,5,5,3,553
389315,114,3,761,3,1,1,311
389316,1855.1,8,270,5,3,4,534
389318,625,4,688,4,2,2,422
389319,212.79,4,761,3,2,1,321
389320,666,5,760,3,2,2,322
389322,1486.5,13,728,3,4,4,344
389333,332,3,761,3,1,1,311
389336,2299.5,16,761,3,5,4,354
389339,2294,19,171,5,5,4,554
389343,9969,48,123,5,5,5,555
389351,272,3,760,3,1,1,311
389352,858.7,4,753,3,2,3,323
389361,211.8,3,760,3,1,1,311
389362,275,4,760,3,2,1,321
389365,752.1,6,690,4,3,2,432
389371,574,3,760,3,1,2,312
389374,816,3,454,5,1,3,513
389377,695.7,4,759,3,2,2,322
389381,1104.9,5,137,5,2,3,523
389382,294.2,4,570,5,2,1,521
389408,500.8,5,705,4,2,2,422
389411,715.5,3,672,4,1,2,412
389420,160,4,168,5,2,1,521
389421,1550,11,566,5,4,4,544
389431,1337.4,5,514,5,2,4,524
389432,245.8,3,759,3,1,1,311
389441,959.6,4,335,5,2,3,523
389442,235.7,3,759,3,1,1,311
389446,737,3,723,3,1,2,312
389456,504,7,759,3,3,2,332
389460,1348.4,5,492,5,2,4,524
389461,384,3,756,3,1,1,311
389470,1799,10,717,4,4,4,444
389471,3130.7,20,245,5,5,5,555
389479,467.8,7,759,3,3,1,331
389485,467.9,3,694,4,1,1,411
389487,533.8,4,745,3,2,2,322
389491,294.9,3,758,3,1,1,311
389500,626.8,5,758,3,2,2,322
389503,266.8,3,742,3,1,1,311
389506,795.9,5,730,3,2,3,323
389507,300.9,3,703,4,1,1,411
389508,355,3,758,3,1,1,311
389509,1694.6,9,639,4,4,4,444
389513,584.5,5,758,3,2,2,322
389523,518.6,5,388,5,2,2,522
389529,2483.3,16,758,3,5,4,354
389531,897,3,758,3,1,3,313
389533,807.6,4,717,4,2,3,423
389535,374.8,3,639,4,1,1,411
389538,3220,11,344,5,4,5,545
389540,1124.1,7,448,5,3,3,533
389543,357,3,122,5,1,1,511
389547,299,3,757,3,1,1,311
389551,13021.7,41,267,5,5,5,555
389552,1165.4,9,451,5,4,3,543
389557,843.6,3,757,3,1,3,313
389559,1622,9,746,3,4,4,344
389560,552.7,5,757,3,2,2,322
389561,5510.8,48,627,4,5,5,455
389580,523.5,3,739,3,1,2,312
389591,9943.6,39,615,4,5,5,455
389592,1007.9,8,455,5,3,3,533
389597,618.8,3,756,3,1,2,312
389600,5969.8,31,218,5,5,5,555
389603,1051.7,3,678,4,1,3,413
389623,765.8,9,635,4,4,2,442
389628,503.8,5,756,3,2,2,322
389633,738,4,756,3,2,2,322
389634,6042,43,482,5,5,5,555
389638,590.3,7,756,3,3,2,332
389640,2574.7,19,601,4,5,4,454
389643,681.6,4,756,3,2,2,322
389645,467,3,756,3,1,1,311
389647,792,4,711,4,2,2,422
389648,757.8,4,492,5,2,2,522
389652,1425,10,245,5,4,4,544
389654,2655.9,13,700,4,4,5,445
389655,2247.9,13,754,3,4,4,344
389657,631,5,747,3,2,2,322
389663,959.5,7,660,4,3,3,433
389665,2046.8,7,696,4,3,4,434
389667,2241.6,17,683,4,5,4,454
389671,2040.4,7,470,5,3,4,534
389678,628.4,6,724,3,3,2,332
389680,1534.7,4,754,3,2,4,324
389681,1807.3,9,753,3,4,4,344
389682,437.7,4,688,4,2,1,421
389692,1360.6,5,755,3,2,4,324
389695,629.7,3,755,3,1,2,312
389701,670,6,268,5,3,2,532
389702,719.7,3,755,3,1,2,312
389703,2795.7,12,692,4,4,5,445
389704,1580.44,12,728,3,4,4,344
389706,1499.4,9,741,3,4,4,344
389714,951.9,7,487,5,3,3,533
389717,432.6,6,755,3,3,1,331
389721,1675,9,632,4,4,4,444
389729,615,3,755,3,1,2,312
389731,1999.7,20,681,4,5,4,454
389741,2316.1,10,363,5,4,4,544
389743,532.9,3,755,3,1,2,312
389745,373.9,5,755,3,2,1,321
389746,923.27,9,753,3,4,3,343
389756,1610.6,9,724,3,4,4,344
389757,3405,19,721,4,5,5,455
389758,2323.8,13,432,5,4,4,544
389768,801.3,8,754,3,3,3,333
389773,1775.7,10,688,4,4,4,444
389774,495,3,754,3,1,2,312
389777,1366.8,6,233,5,3,4,534
389779,860.9,3,740,3,1,3,313
389790,2615.6,16,701,4,5,4,454
389800,397.9,3,607,4,1,1,411
389812,516.9,7,626,4,3,2,432
389813,3399.2,28,580,4,5,5,455
389830,2865.1,13,733,3,4,5,345
389833,708.6,5,745,3,2,2,322
389839,503,5,753,3,2,2,322
389842,1299.2,11,737,3,4,3,343
389844,1642.8,9,236,5,4,4,544
389847,436,11,460,5,4,1,541
389849,655.4,10,753,3,4,2,342
389851,696.5,8,750,3,3,2,332
389858,1093.3,7,664,4,3,3,433
389861,604.9,6,753,3,3,2,332
389869,274.7,3,753,3,1,1,311
389870,436,4,753,3,2,1,321
389878,847.9,3,709,4,1,3,413
389885,338,4,748,3,2,1,321
389893,6311.6,22,171,5,5,5,555
389895,1456.2,9,515,5,4,4,544
389896,1598.6,5,752,3,2,4,324
389898,463.8,4,752,3,2,1,321
389909,865.2,9,752,3,4,3,343
389912,2363.62,21,716,4,5,4,454
389915,992.3,13,752,3,4,3,343
389916,248.9,3,495,5,1,1,511
389922,1337.5,8,746,3,3,4,334
389925,918.9,4,712,4,2,3,423
389926,4456.3,23,629,4,5,5,455
389931,398.7,4,664,4,2,1,421
389932,863.1,6,568,5,3,3,533
389937,160,4,752,3,2,1,321
389943,850.2,6,471,5,3,3,533
389948,1060.2,10,475,5,4,3,543
389959,859.6,5,751,3,2,3,323
389960,609.9,3,751,3,1,2,312
389965,687.5,3,436,5,1,2,512
389973,817.9,4,751,3,2,3,323
389975,290.7,3,751,3,1,1,311
389980,230,3,751,3,1,1,311
389982,278.8,6,751,3,3,1,331
389983,435,3,751,3,1,1,311
389984,1032.03,4,266,5,2,3,523
389990,665,6,457,5,3,2,532
389995,682,3,727,3,1,2,312
389996,809.7,3,735,3,1,3,313
389999,835,3,657,4,1,3,413
390000,718.8,4,497,5,2,2,522
390008,1277,7,556,5,3,3,533
390009,285.8,3,751,3,1,1,311
390011,811.6,4,668,4,2,3,423
390018,2236.9,9,704,4,4,4,444
390019,2998.9,9,659,4,4,5,445
390031,517.9,3,750,3,1,2,312
390035,839.7,3,750,3,1,3,313
390037,2109.8,7,156,5,3,4,534
390039,2197.74,11,236,5,4,4,544
390042,4000,10,584,4,4,5,445
390043,223,3,750,3,1,1,311
390044,733,5,677,4,2,2,422
390048,335.5,4,749,3,2,1,321
390052,538.8,5,703,4,2,2,422
390057,890,4,742,3,2,3,323
390059,118,3,749,3,1,1,311
390067,2320,8,377,5,3,4,534
390071,3507.9,20,747,3,5,5,355
390087,317,4,737,3,2,1,321
390090,546.8,4,717,4,2,2,422
390096,374,3,130,5,1,1,511
390098,1340.9,7,744,3,3,4,334
390100,779.7,3,749,3,1,2,312
390106,1094.4,10,521,5,4,3,543
390112,910.4,10,684,4,4,3,443
390122,394,5,748,3,2,1,321
390123,895.7,6,727,3,3,3,333
390124,1618.9,17,446,5,5,4,554
390132,1976.6,13,648,4,4,4,444
390141,852,7,700,4,3,3,433
390148,371.9,3,748,3,1,1,311
390151,1404.9,15,707,4,4,4,444
390153,486.9,4,748,3,2,2,322
390155,1021.4,6,597,4,3,3,433
390156,474.7,4,649,4,2,1,421
390162,785.9,7,747,3,3,2,332
390163,1180,6,733,3,3,3,333
390165,491.6,6,747,3,3,2,332
390170,308.9,4,747,3,2,1,321
390186,853.7,7,734,3,3,3,333
390189,247.9,3,747,3,1,1,311
390198,428.8,8,745,3,3,1,331
390205,132.3,4,628,4,2,1,421
390209,618.8,3,747,3,1,2,312
390210,1703,14,349,5,4,4,544
390211,529.7,3,649,4,1,2,412
390215,434.9,3,747,3,1,1,311
390218,1296.5,6,746,3,3,3,333
390219,561.9,3,632,4,1,2,412
390229,295,3,746,3,1,1,311
390231,635.9,8,452,5,3,2,532
390233,1318.8,3,749,3,1,3,313
390237,287.8,3,748,3,1,1,311
390238,589,3,415,5,1,2,512
390248,4098.8,24,601,4,5,5,455
390249,522.8,3,746,3,1,2,312
390250,1045,6,723,3,3,3,333
390263,794.7,6,695,4,3,3,433
390266,6217.5,43,673,4,5,5,455
390267,517.7,4,720,4,2,2,422
390269,719.7,3,601,4,1,2,412
390271,363.6,4,746,3,2,1,321
390273,758,4,746,3,2,2,322
390275,1176.8,4,667,4,2,3,423
390277,686,4,745,3,2,2,322
390279,168.7,4,737,3,2,1,321
390280,828,4,665,4,2,3,423
390284,1876.2,16,583,4,5,4,454
390289,1909.6,9,674,4,4,4,444
390292,369.4,4,672,4,2,1,421
390296,643.7,3,746,3,1,2,312
390308,610,3,744,3,1,2,312
390309,665,5,696,4,2,2,422
390316,583.6,3,613,4,1,2,412
390318,705.6,4,745,3,2,2,322
390333,256.8,3,745,3,1,1,311
390334,356.9,4,745,3,2,1,321
390337,587.9,3,674,4,1,2,412
390340,517.5,5,745,3,2,2,322
390344,489.6,6,713,4,3,2,432
390366,743.6,5,738,3,2,2,322
390375,984.9,8,714,4,3,3,433
390376,393,4,744,3,2,1,321
390378,158,4,744,3,2,1,321
390386,3910.9,10,240,5,4,5,545
390388,333.9,6,438,5,3,1,531
390396,1118.8,3,744,3,1,3,313
390400,673.7,4,248,5,2,2,522
390406,1211,5,605,4,2,3,423
390409,1165,5,744,3,2,3,323
390413,4639.4,31,675,4,5,5,455
390418,1359,5,741,3,2,4,324
390419,573,4,660,4,2,2,422
390423,526,3,744,3,1,2,312
390426,1796.1,7,744,3,3,4,334
390434,4112.1,20,608,4,5,5,455
390435,1990.2,11,519,5,4,4,544
390442,240.1,4,743,3,2,1,321
390445,752,3,707,4,1,2,412
390447,885.8,7,743,3,3,3,333
390453,237.8,3,743,3,1,1,311
390462,321.9,3,743,3,1,1,311
390463,2259.9,16,730,3,5,4,354
390474,579,3,701,4,1,2,412
390478,688.7,6,743,3,3,2,332
390479,8462.4,36,24,5,5,5,555
390481,1564.9,12,664,4,4,4,444
390487,934.7,7,743,3,3,3,333
390488,3225.9,19,583,4,5,5,455
390498,210.9,3,743,3,1,1,311
390499,489.6,5,743,3,2,2,322
390513,556.6,3,702,4,1,2,412
390524,403.4,4,737,3,2,1,321
390525,1000.5,7,640,4,3,3,433
390537,915,3,742,3,1,3,313
390540,1439.4,6,717,4,3,4,434
390541,1249.3,14,665,4,4,3,443
390542,12599.6,48,153,5,5,5,555
390545,719.7,3,742,3,1,2,312
390548,1541.8,8,742,3,3,4,334
390565,395.6,4,742,3,2,1,321
390572,737.3,7,721,4,3,2,432
390577,457,3,695,4,1,1,411
390596,569.7,3,741,3,1,2,312
390597,498.9,3,741,3,1,2,312
390598,2502.7,6,741,3,3,4,334
390601,2175.8,13,732,3,4,4,344
390604,192.9,3,740,3,1,1,311
390611,1263,7,741,3,3,3,333
